,Unnamed: 0,filename,number,y
24443,24443,data/train/image2430_83xxx.png,2,"[8, 3, 10, 10, 10]"
24444,24444,data/train/image26207_60xxx.png,2,"[6, 0, 10, 10, 10]"
24445,24445,data/train/image3030_125xx.png,3,"[1, 2, 5, 10, 10]"
24446,24446,data/train/image29391_110xx.png,3,"[1, 1, 0, 10, 10]"
24447,24447,data/train/image12709_17xxx.png,2,"[1, 7, 10, 10, 10]"
24448,24448,data/train/image9241_122xx.png,3,"[1, 2, 2, 10, 10]"
24449,24449,data/train/image19291_27xxx.png,2,"[2, 7, 10, 10, 10]"
24450,24450,data/train/image5144_23xxx.png,2,"[2, 3, 10, 10, 10]"
24451,24451,data/train/image25080_3xxxx.png,1,"[3, 10, 10, 10, 10]"
24452,24452,data/train/image28857_124xx.png,3,"[1, 2, 4, 10, 10]"
24453,24453,data/train/image13406_57xxx.png,2,"[5, 7, 10, 10, 10]"
24454,24454,data/train/image3145_172xx.png,3,"[1, 7, 2, 10, 10]"
24455,24455,data/train/image7905_122xx.png,3,"[1, 2, 2, 10, 10]"
24456,24456,data/train/image4337_1279x.png,4,"[1, 2, 7, 9, 10]"
24457,24457,data/train/image21349_16xxx.png,2,"[1, 6, 10, 10, 10]"
24458,24458,data/train/image8157_52xxx.png,2,"[5, 2, 10, 10, 10]"
24459,24459,data/train/image12603_6xxxx.png,1,"[6, 10, 10, 10, 10]"
24460,24460,data/train/image7421_2xxxx.png,1,"[2, 10, 10, 10, 10]"
24461,24461,data/train/image6924_41xxx.png,2,"[4, 1, 10, 10, 10]"
24462,24462,data/train/image26597_152xx.png,3,"[1, 5, 2, 10, 10]"
24463,24463,data/train/image26021_99xxx.png,2,"[9, 9, 10, 10, 10]"
24464,24464,data/train/image40_64xxx.png,2,"[6, 4, 10, 10, 10]"
24465,24465,data/train/image16826_34xxx.png,2,"[3, 4, 10, 10, 10]"
24466,24466,data/train/image27801_626xx.png,3,"[6, 2, 6, 10, 10]"
24467,24467,data/train/image21396_1491x.png,4,"[1, 4, 9, 1, 10]"
24468,24468,data/train/image21132_61xxx.png,2,"[6, 1, 10, 10, 10]"
24469,24469,data/train/image28035_232xx.png,3,"[2, 3, 2, 10, 10]"
24470,24470,data/train/image27927_37xxx.png,2,"[3, 7, 10, 10, 10]"
24471,24471,data/train/image27137_2695x.png,4,"[2, 6, 9, 5, 10]"
24472,24472,data/train/image13311_41xxx.png,2,"[4, 1, 10, 10, 10]"
24473,24473,data/train/image17297_10xxx.png,2,"[1, 0, 10, 10, 10]"
24474,24474,data/train/image5163_1684x.png,4,"[1, 6, 8, 4, 10]"
24475,24475,data/train/image17299_795xx.png,3,"[7, 9, 5, 10, 10]"
24476,24476,data/train/image1571_135xx.png,3,"[1, 3, 5, 10, 10]"
24477,24477,data/train/image27343_46xxx.png,2,"[4, 6, 10, 10, 10]"
24478,24478,data/train/image6607_50xxx.png,2,"[5, 0, 10, 10, 10]"
24479,24479,data/train/image11878_127xx.png,3,"[1, 2, 7, 10, 10]"
24480,24480,data/train/image13898_159xx.png,3,"[1, 5, 9, 10, 10]"
24481,24481,data/train/image27024_24xxx.png,2,"[2, 4, 10, 10, 10]"
24482,24482,data/train/image8235_3xxxx.png,1,"[3, 10, 10, 10, 10]"
24483,24483,data/train/image12695_53xxx.png,2,"[5, 3, 10, 10, 10]"
24484,24484,data/train/image21497_22xxx.png,2,"[2, 2, 10, 10, 10]"
24485,24485,data/train/image5298_3xxxx.png,1,"[3, 10, 10, 10, 10]"
24486,24486,data/train/image15461_91xxx.png,2,"[9, 1, 10, 10, 10]"
24487,24487,data/train/image29202_165xx.png,3,"[1, 6, 5, 10, 10]"
24488,24488,data/train/image1986_822xx.png,3,"[8, 2, 2, 10, 10]"
24489,24489,data/train/image4066_88xxx.png,2,"[8, 8, 10, 10, 10]"
24490,24490,data/train/image13086_37xxx.png,2,"[3, 7, 10, 10, 10]"
24491,24491,data/train/image21296_26xxx.png,2,"[2, 6, 10, 10, 10]"
24492,24492,data/train/image6146_103xx.png,3,"[1, 0, 3, 10, 10]"
24493,24493,data/train/image2976_76xxx.png,2,"[7, 6, 10, 10, 10]"
24494,24494,data/train/image13442_523xx.png,3,"[5, 2, 3, 10, 10]"
24495,24495,data/train/image4628_1xxxx.png,1,"[1, 10, 10, 10, 10]"
24496,24496,data/train/image2174_1458x.png,4,"[1, 4, 5, 8, 10]"
24497,24497,data/train/image6274_99xxx.png,2,"[9, 9, 10, 10, 10]"
24498,24498,data/train/image29146_50xxx.png,2,"[5, 0, 10, 10, 10]"
24499,24499,data/train/image1598_14xxx.png,2,"[1, 4, 10, 10, 10]"
24500,24500,data/train/image15830_18xxx.png,2,"[1, 8, 10, 10, 10]"
24501,24501,data/train/image21969_149xx.png,3,"[1, 4, 9, 10, 10]"
24502,24502,data/train/image28314_77xxx.png,2,"[7, 7, 10, 10, 10]"
24503,24503,data/train/image24530_370xx.png,3,"[3, 7, 0, 10, 10]"
24504,24504,data/train/image9061_17xxx.png,2,"[1, 7, 10, 10, 10]"
24505,24505,data/train/image1818_46xxx.png,2,"[4, 6, 10, 10, 10]"
24506,24506,data/train/image8824_1819x.png,4,"[1, 8, 1, 9, 10]"
24507,24507,data/train/image12740_5xxxx.png,1,"[5, 10, 10, 10, 10]"
24508,24508,data/train/image6122_20xxx.png,2,"[2, 0, 10, 10, 10]"
24509,24509,data/train/image2163_8xxxx.png,1,"[8, 10, 10, 10, 10]"
24510,24510,data/train/image20602_45xxx.png,2,"[4, 5, 10, 10, 10]"
24511,24511,data/train/image27984_43xxx.png,2,"[4, 3, 10, 10, 10]"
24512,24512,data/train/image25219_433xx.png,3,"[4, 3, 3, 10, 10]"
24513,24513,data/train/image18150_1xxxx.png,1,"[1, 10, 10, 10, 10]"
24514,24514,data/train/image3811_104xx.png,3,"[1, 0, 4, 10, 10]"
24515,24515,data/train/image14269_13xxx.png,2,"[1, 3, 10, 10, 10]"
24516,24516,data/train/image5737_28xxx.png,2,"[2, 8, 10, 10, 10]"
24517,24517,data/train/image15599_118xx.png,3,"[1, 1, 8, 10, 10]"
24518,24518,data/train/image7733_12xxx.png,2,"[1, 2, 10, 10, 10]"
24519,24519,data/train/image22469_86xxx.png,2,"[8, 6, 10, 10, 10]"
24520,24520,data/train/image16134_23xxx.png,2,"[2, 3, 10, 10, 10]"
24521,24521,data/train/image19820_76xxx.png,2,"[7, 6, 10, 10, 10]"
24522,24522,data/train/image9023_20xxx.png,2,"[2, 0, 10, 10, 10]"
24523,24523,data/train/image23862_72xxx.png,2,"[7, 2, 10, 10, 10]"
24524,24524,data/train/image10518_12xxx.png,2,"[1, 2, 10, 10, 10]"
24525,24525,data/train/image27904_30xxx.png,2,"[3, 0, 10, 10, 10]"
24526,24526,data/train/image20304_3xxxx.png,1,"[3, 10, 10, 10, 10]"
24527,24527,data/train/image27850_19xxx.png,2,"[1, 9, 10, 10, 10]"
24528,24528,data/train/image22880_109xx.png,3,"[1, 0, 9, 10, 10]"
24529,24529,data/train/image29090_54xxx.png,2,"[5, 4, 10, 10, 10]"
24530,24530,data/train/image8541_72xxx.png,2,"[7, 2, 10, 10, 10]"
24531,24531,data/train/image718_13xxx.png,2,"[1, 3, 10, 10, 10]"
24532,24532,data/train/image29045_26xxx.png,2,"[2, 6, 10, 10, 10]"
24533,24533,data/train/image15623_29xxx.png,2,"[2, 9, 10, 10, 10]"
24534,24534,data/train/image21464_43xxx.png,2,"[4, 3, 10, 10, 10]"
24535,24535,data/train/image20368_9xxxx.png,1,"[9, 10, 10, 10, 10]"
24536,24536,data/train/image10547_22xxx.png,2,"[2, 2, 10, 10, 10]"
24537,24537,data/train/image4581_27xxx.png,2,"[2, 7, 10, 10, 10]"
24538,24538,data/train/image21230_211xx.png,3,"[2, 1, 1, 10, 10]"
24539,24539,data/train/image8935_262xx.png,3,"[2, 6, 2, 10, 10]"
24540,24540,data/train/image20069_140xx.png,3,"[1, 4, 0, 10, 10]"
24541,24541,data/train/image29097_16xxx.png,2,"[1, 6, 10, 10, 10]"
24542,24542,data/train/image12520_28xxx.png,2,"[2, 8, 10, 10, 10]"
24543,24543,data/train/image18321_5xxxx.png,1,"[5, 10, 10, 10, 10]"
24544,24544,data/train/image9188_449xx.png,3,"[4, 4, 9, 10, 10]"
24545,24545,data/train/image647_24xxx.png,2,"[2, 4, 10, 10, 10]"
24546,24546,data/train/image28537_17xxx.png,2,"[1, 7, 10, 10, 10]"
24547,24547,data/train/image551_43xxx.png,2,"[4, 3, 10, 10, 10]"
24548,24548,data/train/image29307_5xxxx.png,1,"[5, 10, 10, 10, 10]"
24549,24549,data/train/image14213_9xxxx.png,1,"[9, 10, 10, 10, 10]"
24550,24550,data/train/image14483_58xxx.png,2,"[5, 8, 10, 10, 10]"
24551,24551,data/train/image25142_794xx.png,3,"[7, 9, 4, 10, 10]"
24552,24552,data/train/image8554_57xxx.png,2,"[5, 7, 10, 10, 10]"
24553,24553,data/train/image22548_13xxx.png,2,"[1, 3, 10, 10, 10]"
24554,24554,data/train/image16774_81xxx.png,2,"[8, 1, 10, 10, 10]"
24555,24555,data/train/image3231_261xx.png,3,"[2, 6, 1, 10, 10]"
24556,24556,data/train/image10533_23xxx.png,2,"[2, 3, 10, 10, 10]"
24557,24557,data/train/image24575_36xxx.png,2,"[3, 6, 10, 10, 10]"
24558,24558,data/train/image22317_60xxx.png,2,"[6, 0, 10, 10, 10]"
24559,24559,data/train/image28108_165xx.png,3,"[1, 6, 5, 10, 10]"
24560,24560,data/train/image22853_29xxx.png,2,"[2, 9, 10, 10, 10]"
24561,24561,data/train/image1469_5xxxx.png,1,"[5, 10, 10, 10, 10]"
24562,24562,data/train/image15325_15xxx.png,2,"[1, 5, 10, 10, 10]"
24563,24563,data/train/image21706_332xx.png,3,"[3, 3, 2, 10, 10]"
24564,24564,data/train/image5020_68xxx.png,2,"[6, 8, 10, 10, 10]"
24565,24565,data/train/image25530_8xxxx.png,1,"[8, 10, 10, 10, 10]"
24566,24566,data/train/image12225_148xx.png,3,"[1, 4, 8, 10, 10]"
24567,24567,data/train/image28386_3xxxx.png,1,"[3, 10, 10, 10, 10]"
24568,24568,data/train/image20861_87xxx.png,2,"[8, 7, 10, 10, 10]"
24569,24569,data/train/image18396_51xxx.png,2,"[5, 1, 10, 10, 10]"
24570,24570,data/train/image7163_48xxx.png,2,"[4, 8, 10, 10, 10]"
24571,24571,data/train/image17768_34xxx.png,2,"[3, 4, 10, 10, 10]"
24572,24572,data/train/image17206_48xxx.png,2,"[4, 8, 10, 10, 10]"
24573,24573,data/train/image10264_68xxx.png,2,"[6, 8, 10, 10, 10]"
24574,24574,data/train/image7506_2xxxx.png,1,"[2, 10, 10, 10, 10]"
24575,24575,data/train/image13927_15xxx.png,2,"[1, 5, 10, 10, 10]"
24576,24576,data/train/image8778_1xxxx.png,1,"[1, 10, 10, 10, 10]"
24577,24577,data/train/image29003_207xx.png,3,"[2, 0, 7, 10, 10]"
24578,24578,data/train/image2984_72xxx.png,2,"[7, 2, 10, 10, 10]"
24579,24579,data/train/image27675_86xxx.png,2,"[8, 6, 10, 10, 10]"
24580,24580,data/train/image22544_1454x.png,4,"[1, 4, 5, 4, 10]"
24581,24581,data/train/image24750_83xxx.png,2,"[8, 3, 10, 10, 10]"
24582,24582,data/train/image7400_30xxx.png,2,"[3, 0, 10, 10, 10]"
24583,24583,data/train/image9391_261xx.png,3,"[2, 6, 1, 10, 10]"
24584,24584,data/train/image860_8xxxx.png,1,"[8, 10, 10, 10, 10]"
24585,24585,data/train/image27234_138xx.png,3,"[1, 3, 8, 10, 10]"
24586,24586,data/train/image3288_19xxx.png,2,"[1, 9, 10, 10, 10]"
24587,24587,data/train/image23452_24xxx.png,2,"[2, 4, 10, 10, 10]"
24588,24588,data/train/image17304_14xxx.png,2,"[1, 4, 10, 10, 10]"
24589,24589,data/train/image28484_214xx.png,3,"[2, 1, 4, 10, 10]"
24590,24590,data/train/image2805_759xx.png,3,"[7, 5, 9, 10, 10]"
24591,24591,data/train/image2822_73xxx.png,2,"[7, 3, 10, 10, 10]"
24592,24592,data/train/image625_6xxxx.png,1,"[6, 10, 10, 10, 10]"
24593,24593,data/train/image7298_59xxx.png,2,"[5, 9, 10, 10, 10]"
24594,24594,data/train/image21990_51xxx.png,2,"[5, 1, 10, 10, 10]"
24595,24595,data/train/image20108_851xx.png,3,"[8, 5, 1, 10, 10]"
24596,24596,data/train/image19825_23xxx.png,2,"[2, 3, 10, 10, 10]"
24597,24597,data/train/image28760_10xxx.png,2,"[1, 0, 10, 10, 10]"
24598,24598,data/train/image25379_16xxx.png,2,"[1, 6, 10, 10, 10]"
24599,24599,data/train/image13845_83xxx.png,2,"[8, 3, 10, 10, 10]"
24600,24600,data/train/image6921_2xxxx.png,1,"[2, 10, 10, 10, 10]"
24601,24601,data/train/image21040_2083x.png,4,"[2, 0, 8, 3, 10]"
24602,24602,data/train/image26437_31xxx.png,2,"[3, 1, 10, 10, 10]"
24603,24603,data/train/image23474_150xx.png,3,"[1, 5, 0, 10, 10]"
24604,24604,data/train/image12298_15xxx.png,2,"[1, 5, 10, 10, 10]"
24605,24605,data/train/image11594_11xxx.png,2,"[1, 1, 10, 10, 10]"
24606,24606,data/train/image22985_92xxx.png,2,"[9, 2, 10, 10, 10]"
24607,24607,data/train/image15824_50xxx.png,2,"[5, 0, 10, 10, 10]"
24608,24608,data/train/image15600_32xxx.png,2,"[3, 2, 10, 10, 10]"
24609,24609,data/train/image6804_37xxx.png,2,"[3, 7, 10, 10, 10]"
24610,24610,data/train/image2082_43xxx.png,2,"[4, 3, 10, 10, 10]"
24611,24611,data/train/image18556_27xxx.png,2,"[2, 7, 10, 10, 10]"
24612,24612,data/train/image29054_350xx.png,3,"[3, 5, 0, 10, 10]"
24613,24613,data/train/image29121_330xx.png,3,"[3, 3, 0, 10, 10]"
24614,24614,data/train/image23377_652xx.png,3,"[6, 5, 2, 10, 10]"
24615,24615,data/train/image736_100xx.png,3,"[1, 0, 0, 10, 10]"
24616,24616,data/train/image28214_88xxx.png,2,"[8, 8, 10, 10, 10]"
24617,24617,data/train/image25500_69xxx.png,2,"[6, 9, 10, 10, 10]"
24618,24618,data/train/image26958_6xxxx.png,1,"[6, 10, 10, 10, 10]"
24619,24619,data/train/image174_41xxx.png,2,"[4, 1, 10, 10, 10]"
24620,24620,data/train/image25510_36xxx.png,2,"[3, 6, 10, 10, 10]"
24621,24621,data/train/image22677_63xxx.png,2,"[6, 3, 10, 10, 10]"
24622,24622,data/train/image6479_230xx.png,3,"[2, 3, 0, 10, 10]"
24623,24623,data/train/image27111_49xxx.png,2,"[4, 9, 10, 10, 10]"
24624,24624,data/train/image15897_114xx.png,3,"[1, 1, 4, 10, 10]"
24625,24625,data/train/image7489_2xxxx.png,1,"[2, 10, 10, 10, 10]"
24626,24626,data/train/image23117_5xxxx.png,1,"[5, 10, 10, 10, 10]"
24627,24627,data/train/image9773_23xxx.png,2,"[2, 3, 10, 10, 10]"
24628,24628,data/train/image11054_46xxx.png,2,"[4, 6, 10, 10, 10]"
24629,24629,data/train/image9925_10xxx.png,2,"[1, 0, 10, 10, 10]"
24630,24630,data/train/image11043_5xxxx.png,1,"[5, 10, 10, 10, 10]"
24631,24631,data/train/image1610_26xxx.png,2,"[2, 6, 10, 10, 10]"
24632,24632,data/train/image23970_27xxx.png,2,"[2, 7, 10, 10, 10]"
24633,24633,data/train/image8128_486xx.png,3,"[4, 8, 6, 10, 10]"
24634,24634,data/train/image7258_8xxxx.png,1,"[8, 10, 10, 10, 10]"
24635,24635,data/train/image19795_14xxx.png,2,"[1, 4, 10, 10, 10]"
24636,24636,data/train/image17590_15xxx.png,2,"[1, 5, 10, 10, 10]"
24637,24637,data/train/image575_39xxx.png,2,"[3, 9, 10, 10, 10]"
24638,24638,data/train/image10345_26xxx.png,2,"[2, 6, 10, 10, 10]"
24639,24639,data/train/image15794_10xxx.png,2,"[1, 0, 10, 10, 10]"
24640,24640,data/train/image8623_19xxx.png,2,"[1, 9, 10, 10, 10]"
24641,24641,data/train/image4355_49xxx.png,2,"[4, 9, 10, 10, 10]"
24642,24642,data/train/image23103_3xxxx.png,1,"[3, 10, 10, 10, 10]"
24643,24643,data/train/image545_685xx.png,3,"[6, 8, 5, 10, 10]"
24644,24644,data/train/image15994_8xxxx.png,1,"[8, 10, 10, 10, 10]"
24645,24645,data/train/image11338_93xxx.png,2,"[9, 3, 10, 10, 10]"
24646,24646,data/train/image14246_29xxx.png,2,"[2, 9, 10, 10, 10]"
24647,24647,data/train/image13033_108xx.png,3,"[1, 0, 8, 10, 10]"
24648,24648,data/train/image23688_509xx.png,3,"[5, 0, 9, 10, 10]"
24649,24649,data/train/image10826_46xxx.png,2,"[4, 6, 10, 10, 10]"
24650,24650,data/train/image4569_3xxxx.png,1,"[3, 10, 10, 10, 10]"
24651,24651,data/train/image5243_27xxx.png,2,"[2, 7, 10, 10, 10]"
24652,24652,data/train/image12347_11xxx.png,2,"[1, 1, 10, 10, 10]"
24653,24653,data/train/image12698_66xxx.png,2,"[6, 6, 10, 10, 10]"
24654,24654,data/train/image8420_125xx.png,3,"[1, 2, 5, 10, 10]"
24655,24655,data/train/image5981_24xxx.png,2,"[2, 4, 10, 10, 10]"
24656,24656,data/train/image11101_9xxxx.png,1,"[9, 10, 10, 10, 10]"
24657,24657,data/train/image26175_2xxxx.png,1,"[2, 10, 10, 10, 10]"
24658,24658,data/train/image14431_711xx.png,3,"[7, 1, 1, 10, 10]"
24659,24659,data/train/image21541_10xxx.png,2,"[1, 0, 10, 10, 10]"
24660,24660,data/train/image4911_9xxxx.png,1,"[9, 10, 10, 10, 10]"
24661,24661,data/train/image24130_529xx.png,3,"[5, 2, 9, 10, 10]"
24662,24662,data/train/image11964_9xxxx.png,1,"[9, 10, 10, 10, 10]"
24663,24663,data/train/image27_4xxxx.png,1,"[4, 10, 10, 10, 10]"
24664,24664,data/train/image21792_51xxx.png,2,"[5, 1, 10, 10, 10]"
24665,24665,data/train/image7762_104xx.png,3,"[1, 0, 4, 10, 10]"
24666,24666,data/train/image3077_30xxx.png,2,"[3, 0, 10, 10, 10]"
24667,24667,data/train/image24430_44xxx.png,2,"[4, 4, 10, 10, 10]"
24668,24668,data/train/image859_57xxx.png,2,"[5, 7, 10, 10, 10]"
24669,24669,data/train/image22251_66xxx.png,2,"[6, 6, 10, 10, 10]"
24670,24670,data/train/image26082_23xxx.png,2,"[2, 3, 10, 10, 10]"
24671,24671,data/train/image7055_104xx.png,3,"[1, 0, 4, 10, 10]"
24672,24672,data/train/image29330_5xxxx.png,1,"[5, 10, 10, 10, 10]"
24673,24673,data/train/image1369_737xx.png,3,"[7, 3, 7, 10, 10]"
24674,24674,data/train/image2256_142xx.png,3,"[1, 4, 2, 10, 10]"
24675,24675,data/train/image9304_57xxx.png,2,"[5, 7, 10, 10, 10]"
24676,24676,data/train/image26444_31xxx.png,2,"[3, 1, 10, 10, 10]"
24677,24677,data/train/image8137_37xxx.png,2,"[3, 7, 10, 10, 10]"
24678,24678,data/train/image9386_268xx.png,3,"[2, 6, 8, 10, 10]"
24679,24679,data/train/image5940_15xxx.png,2,"[1, 5, 10, 10, 10]"
24680,24680,data/train/image3296_50xxx.png,2,"[5, 0, 10, 10, 10]"
24681,24681,data/train/image28843_45xxx.png,2,"[4, 5, 10, 10, 10]"
24682,24682,data/train/image22242_95xxx.png,2,"[9, 5, 10, 10, 10]"
24683,24683,data/train/image23539_20xxx.png,2,"[2, 0, 10, 10, 10]"
24684,24684,data/train/image12017_67xxx.png,2,"[6, 7, 10, 10, 10]"
24685,24685,data/train/image22981_8xxxx.png,1,"[8, 10, 10, 10, 10]"
24686,24686,data/train/image9049_44xxx.png,2,"[4, 4, 10, 10, 10]"
24687,24687,data/train/image15739_660xx.png,3,"[6, 6, 0, 10, 10]"
24688,24688,data/train/image16314_82xxx.png,2,"[8, 2, 10, 10, 10]"
24689,24689,data/train/image12270_7xxxx.png,1,"[7, 10, 10, 10, 10]"
24690,24690,data/train/image19618_2150x.png,4,"[2, 1, 5, 0, 10]"
24691,24691,data/train/image3303_90xxx.png,2,"[9, 0, 10, 10, 10]"
24692,24692,data/train/image18324_1xxxx.png,1,"[1, 10, 10, 10, 10]"
24693,24693,data/train/image10728_153xx.png,3,"[1, 5, 3, 10, 10]"
24694,24694,data/train/image14622_374xx.png,3,"[3, 7, 4, 10, 10]"
24695,24695,data/train/image17267_15xxx.png,2,"[1, 5, 10, 10, 10]"
24696,24696,data/train/image4366_6xxxx.png,1,"[6, 10, 10, 10, 10]"
24697,24697,data/train/image21907_505xx.png,3,"[5, 0, 5, 10, 10]"
24698,24698,data/train/image1951_66xxx.png,2,"[6, 6, 10, 10, 10]"
24699,24699,data/train/image17453_43xxx.png,2,"[4, 3, 10, 10, 10]"
24700,24700,data/train/image203_66xxx.png,2,"[6, 6, 10, 10, 10]"
24701,24701,data/train/image4767_128xx.png,3,"[1, 2, 8, 10, 10]"
24702,24702,data/train/image8971_25xxx.png,2,"[2, 5, 10, 10, 10]"
24703,24703,data/train/image4089_2xxxx.png,1,"[2, 10, 10, 10, 10]"
24704,24704,data/train/image24894_200xx.png,3,"[2, 0, 0, 10, 10]"
24705,24705,data/train/image4646_263xx.png,3,"[2, 6, 3, 10, 10]"
24706,24706,data/train/image14239_190xx.png,3,"[1, 9, 0, 10, 10]"
24707,24707,data/train/image24662_10xxx.png,2,"[1, 0, 10, 10, 10]"
24708,24708,data/train/image28496_106xx.png,3,"[1, 0, 6, 10, 10]"
24709,24709,data/train/image649_68xxx.png,2,"[6, 8, 10, 10, 10]"
24710,24710,data/train/image20531_19xxx.png,2,"[1, 9, 10, 10, 10]"
24711,24711,data/train/image13543_119xx.png,3,"[1, 1, 9, 10, 10]"
24712,24712,data/train/image21610_28xxx.png,2,"[2, 8, 10, 10, 10]"
24713,24713,data/train/image12964_40xxx.png,2,"[4, 0, 10, 10, 10]"
24714,24714,data/train/image11698_45xxx.png,2,"[4, 5, 10, 10, 10]"
24715,24715,data/train/image15288_45xxx.png,2,"[4, 5, 10, 10, 10]"
24716,24716,data/train/image9043_149xx.png,3,"[1, 4, 9, 10, 10]"
24717,24717,data/train/image15560_8xxxx.png,1,"[8, 10, 10, 10, 10]"
24718,24718,data/train/image2070_32xxx.png,2,"[3, 2, 10, 10, 10]"
24719,24719,data/train/image4593_116xx.png,3,"[1, 1, 6, 10, 10]"
24720,24720,data/train/image5618_64xxx.png,2,"[6, 4, 10, 10, 10]"
24721,24721,data/train/image1196_15xxx.png,2,"[1, 5, 10, 10, 10]"
24722,24722,data/train/image18963_115xx.png,3,"[1, 1, 5, 10, 10]"
24723,24723,data/train/image3024_9xxxx.png,1,"[9, 10, 10, 10, 10]"
24724,24724,data/train/image11862_81xxx.png,2,"[8, 1, 10, 10, 10]"
24725,24725,data/train/image28816_16xxx.png,2,"[1, 6, 10, 10, 10]"
24726,24726,data/train/image20544_656xx.png,3,"[6, 5, 6, 10, 10]"
24727,24727,data/train/image21265_15xxx.png,2,"[1, 5, 10, 10, 10]"
24728,24728,data/train/image3223_10xxx.png,2,"[1, 0, 10, 10, 10]"
24729,24729,data/train/image7739_130xx.png,3,"[1, 3, 0, 10, 10]"
24730,24730,data/train/image22570_19xxx.png,2,"[1, 9, 10, 10, 10]"
24731,24731,data/train/image6780_144xx.png,3,"[1, 4, 4, 10, 10]"
24732,24732,data/train/image25690_31xxx.png,2,"[3, 1, 10, 10, 10]"
24733,24733,data/train/image25370_31xxx.png,2,"[3, 1, 10, 10, 10]"
24734,24734,data/train/image26985_172xx.png,3,"[1, 7, 2, 10, 10]"
24735,24735,data/train/image28057_2xxxx.png,1,"[2, 10, 10, 10, 10]"
24736,24736,data/train/image24342_104xx.png,3,"[1, 0, 4, 10, 10]"
24737,24737,data/train/image12822_500xx.png,3,"[5, 0, 0, 10, 10]"
24738,24738,data/train/image2041_3xxxx.png,1,"[3, 10, 10, 10, 10]"
24739,24739,data/train/image11961_36xxx.png,2,"[3, 6, 10, 10, 10]"
24740,24740,data/train/image11737_36xxx.png,2,"[3, 6, 10, 10, 10]"
24741,24741,data/train/image3179_17xxx.png,2,"[1, 7, 10, 10, 10]"
24742,24742,data/train/image28147_53xxx.png,2,"[5, 3, 10, 10, 10]"
24743,24743,data/train/image29374_28xxx.png,2,"[2, 8, 10, 10, 10]"
24744,24744,data/train/image10405_35xxx.png,2,"[3, 5, 10, 10, 10]"
24745,24745,data/train/image19467_180xx.png,3,"[1, 8, 0, 10, 10]"
24746,24746,data/train/image13967_180xx.png,3,"[1, 8, 0, 10, 10]"
24747,24747,data/train/image10158_26xxx.png,2,"[2, 6, 10, 10, 10]"
24748,24748,data/train/image231_11xxx.png,2,"[1, 1, 10, 10, 10]"
24749,24749,data/train/image24212_10xxx.png,2,"[1, 0, 10, 10, 10]"
24750,24750,data/train/image169_48xxx.png,2,"[4, 8, 10, 10, 10]"
24751,24751,data/train/image12981_111xx.png,3,"[1, 1, 1, 10, 10]"
24752,24752,data/train/image18961_117xx.png,3,"[1, 1, 7, 10, 10]"
24753,24753,data/train/image26191_59xxx.png,2,"[5, 9, 10, 10, 10]"
24754,24754,data/train/image4969_78xxx.png,2,"[7, 8, 10, 10, 10]"
24755,24755,data/train/image26051_87xxx.png,2,"[8, 7, 10, 10, 10]"
24756,24756,data/train/image1229_194xx.png,3,"[1, 9, 4, 10, 10]"
24757,24757,data/train/image25729_7xxxx.png,1,"[7, 10, 10, 10, 10]"
24758,24758,data/train/image15722_14xxx.png,2,"[1, 4, 10, 10, 10]"
24759,24759,data/train/image5022_50xxx.png,2,"[5, 0, 10, 10, 10]"
24760,24760,data/train/image25923_90xxx.png,2,"[9, 0, 10, 10, 10]"
24761,24761,data/train/image8231_26xxx.png,2,"[2, 6, 10, 10, 10]"
24762,24762,data/train/image6256_213xx.png,3,"[2, 1, 3, 10, 10]"
24763,24763,data/train/image19354_563xx.png,3,"[5, 6, 3, 10, 10]"
24764,24764,data/train/image10304_18xxx.png,2,"[1, 8, 10, 10, 10]"
24765,24765,data/train/image23136_26xxx.png,2,"[2, 6, 10, 10, 10]"
24766,24766,data/train/image2058_110xx.png,3,"[1, 1, 0, 10, 10]"
24767,24767,data/train/image9418_28xxx.png,2,"[2, 8, 10, 10, 10]"
24768,24768,data/train/image28997_46xxx.png,2,"[4, 6, 10, 10, 10]"
24769,24769,data/train/image1905_31xxx.png,2,"[3, 1, 10, 10, 10]"
24770,24770,data/train/image25474_223xx.png,3,"[2, 2, 3, 10, 10]"
24771,24771,data/train/image15437_2442x.png,4,"[2, 4, 4, 2, 10]"
24772,24772,data/train/image2334_59xxx.png,2,"[5, 9, 10, 10, 10]"
24773,24773,data/train/image4206_50xxx.png,2,"[5, 0, 10, 10, 10]"
24774,24774,data/train/image928_31xxx.png,2,"[3, 1, 10, 10, 10]"
24775,24775,data/train/image17646_316xx.png,3,"[3, 1, 6, 10, 10]"
24776,24776,data/train/image16162_17xxx.png,2,"[1, 7, 10, 10, 10]"
24777,24777,data/train/image16573_99xxx.png,2,"[9, 9, 10, 10, 10]"
24778,24778,data/train/image12290_192xx.png,3,"[1, 9, 2, 10, 10]"
